Audiences,Date
0,20060325
0,20060326
0,20060327
0,20060328
0,20060329
0,20060330
0,20060331
0,20060401
0,20060402
0,20060403
0,20060404
0,20060405
22250,20060406
28025,20060407
139611,20060408
114701,20060409
15846,20060410
14942,20060411
16720,20060412
15579,20060413
20190,20060414
85340,20060415
92743,20060416
11323,20060417
11047,20060418
10902,20060419
7846,20060420
12152,20060421
58951,20060422
46870,20060423
5460,20060424
5891,20060425
3786,20060426
2888,20060427
3758,20060428
18146,20060429
29177,20060430
9514,20060501
2096,20060502
1202,20060503
3153,20060504
37431,20060505
12287,20060506
11707,20060507
768,20060508
718,20060509
673,20060510
492,20060511
622,20060512
7696,20060513
6231,20060514
6812,20060515
343,20060516
389,20060517
106,20060518
150,20060519
954,20060520
1985,20060521
101,20060522
55,20060523
186,20060524
3,20060525
11,20060526
343,20060527
229,20060528
4,20060529
26,20060530
0,20060531
0,20060601
0,20060602
0,20060603
0,20060604
0,20060605
0,20060606
0,20060607
0,20060608
0,20060609
0,20060610
0,20060611
0,20060612
0,20060613
0,20060614
0,20060615
0,20060616
0,20060617
0,20060618
0,20060619
0,20060620
0,20060621
0,20060622
0,20060623
0,20060624
0,20060625
0,20060626
0,20060627
0,20060628
0,20060629
0,20060630
0,20060701
0,20060702
0,20060703
0,20060704
0,20060705
0,20060706
0,20060707
0,20060708
0,20060709
0,20060710
0,20060711
0,20060712
0,20060713
0,20060714
0,20060715
0,20060716
0,20060717
0,20060718
0,20060719
0,20060720
0,20060721
0,20060722
0,20060723
0,20060724
0,20060725
0,20060726
0,20060727
0,20060728
0,20060729
0,20060730
0,20060731
0,20060801
0,20060802
0,20060803
0,20060804
0,20060805
0,20060806
0,20060807
0,20060808
0,20060809
0,20060810
0,20060811
0,20060812
0,20060813
0,20060814
0,20060815
0,20060816
0,20060817
0,20060818
0,20060819
0,20060820
0,20060821
0,20060822
0,20060823
0,20060824
0,20060825
0,20060826
0,20060827
0,20060828
0,20060829
0,20060830
0,20060831
0,20060901
0,20060902
0,20060903
0,20060904
0,20060905
0,20060906
0,20060907
0,20060908
0,20060909
0,20060910
0,20060911
0,20060912
0,20060913
0,20060914
0,20060915
0,20060916
0,20060917
0,20060918
0,20060919
0,20060920
0,20060921
0,20060922
0,20060923
0,20060924
0,20060925
0,20060926
0,20060927
0,20060928
0,20060929
0,20060930
0,20061001
0,20061002
0,20061003
0,20061004
0,20061005
0,20061006
0,20061007
0,20061008
0,20061009
0,20061010
0,20061011
0,20061012
0,20061013
0,20061014
0,20061015
0,20061016
0,20061017
0,20061018
0,20061019
0,20061020
0,20061021
0,20061022
0,20061023
0,20061024
0,20061025
0,20061026
0,20061027
0,20061028
0,20061029
0,20061030
0,20061031
0,20061101
0,20061102
0,20061103
0,20061104
0,20061105
0,20061106
0,20061107
0,20061108
0,20061109
0,20061110
0,20061111
0,20061112
0,20061113
0,20061114
0,20061115
0,20061116
0,20061117
0,20061118
0,20061119
0,20061120
0,20061121
0,20061122
0,20061123
0,20061124
0,20061125
0,20061126
0,20061127
0,20061128
0,20061129
0,20061130
0,20061201
0,20061202
0,20061203
0,20061204
0,20061205
0,20061206
0,20061207
0,20061208
0,20061209
0,20061210
0,20061211
0,20061212
0,20061213
0,20061214
0,20061215
0,20061216
0,20061217
0,20061218
0,20061219
0,20061220
0,20061221
0,20061222
0,20061223
0,20061224
0,20061225
0,20061226
0,20061227
0,20061228
0,20061229
0,20061230
0,20061231
0,20070101
0,20070102
0,20070103
0,20070104
0,20070105
0,20070106
0,20070107
0,20070108
0,20070109
0,20070110
68779,20070111
63602,20070112
125684,20070113
118985,20070114
50754,20070115
54235,20070116
47993,20070117
49914,20070118
56273,20070119
110847,20070120
100631,20070121
38685,20070122
40140,20070123
39979,20070124
30348,20070125
32482,20070126
67291,20070127
60374,20070128
23540,20070129
22737,20070130
14111,20070131
6694,20070201
6814,20070202
11882,20070203
10321,20070204
4183,20070205
4162,20070206
4403,20070207
74,20070208
105,20070209
313,20070210
70,20070211
6,20070212
13,20070213
